Status,Vehicle Make,Vehicle Model,Vehicle Model Year,Vehicle Color,Vehicle Fuel Source,Wheelchair Accessible,Company Name,City,State,ZIP Code,Taxi Affiliation,Taxi Medallion License Management ,Record ID,Vehicle Type,Latitude,Longitude
VIOLATION,FORD,ESCAPE,2012,WHITE,Hybrid,N,GALA CAB CORP.,CHICAGO,IL,60616,EXPIRED AFFILIATION,Owner Manager,374Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,CAMRY,2014,YELLOW,Hybrid,N,EASY TRAVEL INC,CHICAGO,IL,60641,Yellow Cab Association,Owner Manager,5242Taxi,Taxi,41.8781,-87.6298
REVOKED,FORD,C-MAX,2013,WHITE,Hybrid,N,TRIPOLI TAXI LLC,CHICAGO,IL,60630,DIS-AFFILIATED,Owner Manager,3176Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,PRIUS,2013,WHITE,Hybrid,N,"HYSEN, INC.",CHICAGO,IL,60641,DIS-AFFILIATED,Owner Manager,6203Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,CAMRY,2014,BLUE/WHITE,Hybrid,N,PAK-AMERICAN EXPRESS INC,CHICAGO,IL,60641,Sun Taxi Association Inc,"Sun Financial Services, Inc.",3023Taxi,Taxi,41.8781,-87.6298
SURRENDER,TOYOTA,CAMRY,2014,WHITE,Hybrid,N,MIDWEST RIDE INC,CHICAGO,IL,60640,EXPIRED AFFILIATION,Owner Manager,5399Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,CAMRY,2011,WHITE,Hybrid,N,RW CAB CORP,CHICAGO,IL,60612,EXPIRED AFFILIATION,Owner Manager,6088Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,PRIUS,2015,WHITE,Hybrid,N,FERIAL ASKAR,CHICAGO,IL,60632,DIS-AFFILIATED,Owner Manager,2183Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,CAMRY,2018,WHITE,Hybrid,N,JALALOOTI TRANS INC,CHICAGO,IL,60656,Flash Cab Co,Owner Manager,5265Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,N,"CUUBAY, INC",CHICAGO,IL,60630,Globe Taxi Association Inc,Owner-Operator,2954Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,SIENNA,2023,BLUE/WHITE,Hybrid,Y,"AHAB TRANS, INC",CHICAGO,IL,60641,Sun Taxi Association Inc,Owner-Operator,2382Taxi,Taxi,41.8781,-87.6298
REVOKED,TOYOTA,PRIUS,2015,WHITE,Hybrid,N,BELICAGO TAXI LLC,CHICAGO,IL,60641,DIS-AFFILIATED,Owner Manager,155Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,PRIUS,2012,WHITE,Hybrid,N,HY LITE CAB CO,CHICAGO,IL,60618,DIS-AFFILIATED,Owner Manager,1135Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,PRIUS,2014,WHITE,Hybrid,N,COHEN CAB CORP.,CHICAGO,IL,60640,EXPIRED AFFILIATION,Owner Manager,2068Taxi,Taxi,41.8781,-87.6298
SURRENDER,TOYOTA,SIENNA,2022,WHITE,Hybrid,N,ABBAS 1 CORP,CHICAGO,IL,60659,City Service Taxi Association,Owner Manager,6279Taxi,Taxi,41.8781,-87.6298
ACTIVE,KIA,SOUL,2016,YELLOW,Hybrid,N,"CALI CAB, INC.",CHICAGO,IL,60641,Yellow Cab Association,Owner-Operator,3372Taxi,Taxi,41.8781,-87.6298
VIOLATION,FORD,FUSION,2012,YELLOW,Hybrid,N,ALAN M PORETT,CHICAGO,IL,60614,Yellow Cab Association,Owner-Operator,1144Taxi,Taxi,41.8781,-87.6298
VIOLATION,HYUNDAI,SONATA,2016,WHITE,Hybrid,N,6118 TAXI CORP,CHICAGO,IL,60626,DIS-AFFILIATED,Owner Manager,6118Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,RAV4,2022,BLUE/WHITE,Hybrid,N,"AYAN TRANS, INC",CHICAGO,IL,60641,Sun Taxi Association Inc,Owner-Operator,6014Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,PRIUS,2014,WHITE,Hybrid,N,HARRIET C INC.,CHICAGO,IL,60641,DIS-AFFILIATED,Owner Manager,3656Taxi,Taxi,41.8781,-87.6298
VIOLATION,FORD,ESCAPE,2012,WHITE,Hybrid,N,PAULA H CORP.,CHICAGO,IL,60616,EXPIRED AFFILIATION,Owner Manager,2934Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,PRIUS,2013,GREEN,Hybrid,N,NECT 36 LLC,CHICAGO,IL,60645,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",905Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,CAMRY,2010,WHITE,Hybrid,N,KISS TAXI CORP,CHICAGO,IL,60641,DIS-AFFILIATED,Owner Manager,5262Taxi,Taxi,41.8781,-87.6298
ACTIVE,FORD,FUSION,2018,SILVER,Hybrid,N,KANKALABE SAMBOUYA CAR SERVICES INCORPORATED,CHICAGO,IL,60642,Independent1,Owner-Operator,824Taxi,Taxi,41.8781,-87.6298
SURRENDER,TOYOTA,CAMRY,2017,WHITE,Hybrid,N,AH KHAN CORPORATION,CHICAGO,IL,60659,Independent1,Owner-Operator,4498Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,CAMRY,2011,WHITE,Hybrid,N,"IL 1, CORP.",CHICAGO,IL,60618,EXPIRED AFFILIATION,Owner Manager,1377Taxi,Taxi,41.8781,-87.6298
VIOLATION,NISSAN,ALTIMA,2011,WHITE,Hybrid,N,JORCRA CAB CORP,CHICAGO,IL,60656,DIS-AFFILIATED,Owner Manager,2914Taxi,Taxi,41.8781,-87.6298
ACTIVE,FORD,FUSION,2015,WHITE,Hybrid,N,ATTEYEH LLC,CHICAGO,IL,60656,Flash Cab Co,Owner-Operator,307Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,PRIUS,2013,WHITE,Hybrid,N,FOUNDATION TRANSIT INC.,CHICAGO,IL,60641,DIS-AFFILIATED,Owner Manager,5785Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,RAV4,2016,WHITE,Hybrid,N,VIOCOLE TAXI CORP,CHICAGO,IL,60016,Independent1,Owner-Operator,2798Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,COROLLA,2017,WHITE,Hybrid,N,"HELLENIC CAB CO., INC.",CHICAGO,IL,60659,Top Cab Association,Top Cab Corp.,2554Taxi,Taxi,41.8781,-87.6298
VIOLATION,FORD,ESCAPE,2012,WHITE,Hybrid,N,SLSJETS V CAB CORP.,CHICAGO,IL,60616,EXPIRED AFFILIATION,Owner Manager,4927Taxi,Taxi,41.8781,-87.6298
VIOLATION,FORD,ESCAPE,2012,WHITE,Hybrid,N,"LUCKY SEVEN CHICAGO, INC.",CHICAGO,IL,60616,EXPIRED AFFILIATION,Owner Manager,4128Taxi,Taxi,41.8781,-87.6298
REVOKED,TOYOTA,CAMRY,2015,WHITE,Hybrid,N,ELSTON NINE LLC,CHICAGO,IL,60612,DIS-AFFILIATED,Owner Manager,4060Taxi,Taxi,41.8781,-87.6298
SURRENDER,TOYOTA,PRIUS,2015,WHITE,Hybrid,N,BIRUK CORP,CHICAGO,IL,60659,City Service Taxi Association,Owner-Operator,5126Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,PRIUS,2015,YELLOW,Hybrid,N,AL-MEDINA CHICAGO INC,CHICAGO,IL,60641,Yellow Cab Association,Owner Manager,1160Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,RAV4,2024,WHITE,Hybrid,N,FABRAV INC,CHICAGO,IL,60616,Independent1,Owner-Operator,3862Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,PRIUS,2012,WHITE,Hybrid,N,ASMARINO EXPRESS CORP,CHICAGO,IL,60645,DIS-AFFILIATED,Owner Manager,4707Taxi,Taxi,41.8781,-87.6298
INACTIVE,,,0,WHITE,Hybrid,N,CITY OF CHICAGO BACP,CHICAGO,IL,60608,none,none,5217Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,PRIUS,2013,WHITE,Hybrid,N,HOOMAN RIDE INC.,CHICAGO,IL,60656,DIS-AFFILIATED,Owner Manager,476Taxi,Taxi,41.8781,-87.6298
INACTIVE,,,0,WHITE,Hybrid,N,CITY OF CHICAGO BACP,CHICAGO,IL,60608,none,none,3427Taxi,Taxi,41.8781,-87.6298
VIOLATION,FORD,ESCAPE,2010,WHITE,Hybrid,N,PNINA TWO CAB CORP.,CHICAGO,IL,60616,DIS-AFFILIATED,Owner Manager,1179Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,CAMRY,2017,YELLOW,Hybrid,N,TAXI MEDALLION GROUP LLC - SERIES 33,CHICAGO,IL,60618,Yellow Cab Association,Owner Manager,6235Taxi,Taxi,41.8781,-87.6298
VIOLATION,NISSAN,ALTIMA,2011,WHITE,Hybrid,N,BVB TAXI LLC,CHICAGO,IL,60630,DIS-AFFILIATED,Owner Manager,2044Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,CAMRY,2019,GRAY/WHITE,Hybrid,N,FRAOUCENE CAB CO.,CHICAGO,IL,60626,Choice Taxi Association Inc,Owner-Operator,1425Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,PRIUS,2015,WHITE,Hybrid,N,AMQ ENTERPRISES INC,CHICAGO,IL,60656,Flash Cab Co,Owner-Operator,6268Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,SIENNA,2024,WHITE/STARS/STRIPES,Hybrid,Y,JABOYE CORP.,CHICAGO,IL,60641,American-United Cab Assn,Owner Manager,635Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,CAMRY,2012,WHITE,Hybrid,N,SAYANI CAB CORPORATION,CHICAGO,IL,60641,DIS-AFFILIATED,Owner Manager,3382Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,CAMRY,2014,WHITE,Hybrid,N,ADEBAYO FALETI,CHICAGO,IL,60612,DIS-AFFILIATED,Owner Manager,2072Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,CAMRY,2015,BLUE/WHITE,Hybrid,N,SARDAR BAIG ENTERPRISES INC,CHICAGO,IL,60641,Sun Taxi Association Inc,"Sun Financial Services, Inc.",5904Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,CAMRY,2019,WHITE,Hybrid,N,ASMARA CAB COMPANY,CHICAGO,IL,60641,DIS-AFFILIATED,Owner Manager,5060Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,CAMRY,2018,WHITE,Hybrid,N,"RAYMARK TRANS, INC",CHICAGO,IL,60659,City Service Taxi Association,Owner-Operator,1866Taxi,Taxi,41.8781,-87.6298
SURRENDER,TOYOTA,CAMRY,2017,WHITE,Hybrid,N,NINA & HARRY INC.,CHICAGO,IL,60630,Independent1,Owner-Operator,4598Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,PRIUS,2012,WHITE,Hybrid,N,6360 TAXICAB CORP.,CHICAGO,IL,60626,DIS-AFFILIATED,Owner Manager,6360Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,PRIUS,2014,WHITE,Hybrid,N,GERANIUM CORP.,CHICAGO,IL,60641,DIS-AFFILIATED,Owner Manager,3215Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,CAMRY,2013,WHITE/BLUE/STRIPES,Hybrid,N,NOOR TAXI INC,CHICAGO,IL,60656,Blue Ribbon Assn Inc,Owner-Operator,1581Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,CAMRY,2013,WHITE,Hybrid,N,CHRIST WAY INC.,CHICAGO,IL,60641,DIS-AFFILIATED,Owner Manager,4802Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,SIENNA,2023,WHITE,Hybrid,N,FISKARDO CAB CO,CHICAGO,IL,60618,Top Cab Association,Top Cab Corp.,1633Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,CAMRY,2014,BLACK,Hybrid,N,ALGER 16 INC,GURNEE,IL,60031,Independent1,Owner-Operator,4176Taxi,Taxi,42.362,-87.8837
ACTIVE,TOYOTA,CAMRY,2013,GRAY/WHITE,Hybrid,N,LEGESSE CAB CO,CHICAGO,IL,60645,Choice Taxi Association Inc,Owner Manager,3479Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,CAMRY,2012,WHITE,Hybrid,N,VASEE ENTERPRISES INC,CHICAGO,IL,60656,DIS-AFFILIATED,Owner Manager,2380Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,PRIUS,2014,WHITE/BLUE/STRIPES,Hybrid,N,CHICAB ONE INC,CHICAGO,IL,60646,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",2132Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,CAMRY,2012,WHITE,Hybrid,N,NYTAAL INC,CHICAGO,IL,60641,DIS-AFFILIATED,Owner Manager,4473Taxi,Taxi,41.8781,-87.6298
VIOLATION,NISSAN,ALTIMA,2011,WHITE,Hybrid,N,SPIDERMAN TAXI LLC,CHICAGO,IL,60630,DIS-AFFILIATED,Owner Manager,366Taxi,Taxi,41.8781,-87.6298
SURRENDER,TOYOTA,PRIUS,2015,WHITE,Hybrid,N,CHEN CHICAGO CORP.,CHICAGO,IL,60659,Independent1,Owner Manager,1071Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,PRIUS,2013,WHITE,Hybrid,N,BIG APPLE CAB ONE CO.,CHICAGO,IL,60641,DIS-AFFILIATED,Owner Manager,6350Taxi,Taxi,41.8781,-87.6298
SURRENDER,TOYOTA,PRIUS,2013,WHITE,Hybrid,N,SKYT INC.,CHICAGO,IL,60612,Independent1,Owner-Operator,1137Taxi,Taxi,41.8781,-87.6298
SURRENDER,TOYOTA,CAMRY,2012,BLUE/WHITE,Hybrid,N,WHITE ROSE CHICAGO CORP,CHICAGO,IL,60641,Sun Taxi Association Inc,"Sun Financial Services, Inc.",1627Taxi,Taxi,41.8781,-87.6298
VIOLATION,FORD,ESCAPE,2010,GREEN,Hybrid,N,NECT 47 LLC,CHICAGO,IL,60645,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",887Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,N,"ABUYE, INC",CHICAGO,IL,60659,City Service Taxi Association,Owner-Operator,3449Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,CAMRY,2014,WHITE,Hybrid,N,AL-KARIM TRANSPORATION INC.,CHICAGO,IL,60656,DIS-AFFILIATED,Owner Manager,875Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,PRIUS,2012,WHITE,Hybrid,N,ADDIS KETEMA CORP,CHICAGO,IL,60640,Independent1,Owner-Operator,2024Taxi,Taxi,41.8781,-87.6298
REVOKED,NISSAN,ALTIMA,2011,WHITE,Hybrid,N,ZAHARIA TAXI LLC,CHICAGO,IL,60630,DIS-AFFILIATED,Owner Manager,3889Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,PRIUS,2013,WHITE,Hybrid,N,LINCOLNSHIRE SERVICE CORP.,CHICAGO,IL,60618,EXPIRED AFFILIATION,Owner Manager,4225Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,PRIUS,2012,GREEN,Hybrid,N,"ADELA, INC.",CHICAGO,IL,60645,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",3306Taxi,Taxi,41.8781,-87.6298
VIOLATION,FORD,ESCAPE,2011,GREEN,Hybrid,N,SAGGITARIUS 1 INC.,CHICAGO,IL,60645,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",4066Taxi,Taxi,41.8781,-87.6298
SURRENDER,TOYOTA,PRIUS,2013,WHITE,Hybrid,N,MANAL INC,CHICAGO,IL,60659,DIS-AFFILIATED,Owner Manager,6067Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,CAMRY,2011,WHITE,Hybrid,N,AGAPE CAB INC.,CHICAGO,IL,60659,DIS-AFFILIATED,Owner-Operator,5239Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,RAV4,2022,WHITE,Hybrid,N,SENA & KENA INC.,CHICAGO,IL,60640,Independent1,Owner-Operator,3814Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,PRIUS,2016,WHITE,Hybrid,N,"KABHER, CORP.",CHICAGO,IL,60659,City Service Taxi Association,Owner-Operator,5416Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,PRIUS,2013,WHITE,Hybrid,N,"ABRON CAB COMPANY, INC.",CHICAGO,IL,60656,Flash Cab Co,Chicago Taxicab Management Inc.,2480Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,PRIUS,2014,WHITE,Hybrid,N,"CHICAGO POLO XV, INC.",CHICAGO,IL,60616,EXPIRED AFFILIATION,Owner Manager,3001Taxi,Taxi,41.8781,-87.6298
VIOLATION,FORD,ESCAPE,2011,WHITE,Hybrid,N,KASHAN INC,CHICAGO,IL,60641,DIS-AFFILIATED,Owner Manager,5898Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,PRIUS,2015,BLUE,Hybrid,N,SANTORINI CAB CORP.,CHICAGO,IL,60630,NORTHSTAR AFFILIATION,Star North Management LLC,4550Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,PRIUS,2015,WHITE/BLUE/STRIPES,Hybrid,N,"JASHAN, INC",CHICAGO,IL,60646,Blue Ribbon Assn Inc,Owner Manager,6011Taxi,Taxi,41.8781,-87.6298
VIOLATION,FORD,ESCAPE,2011,GREEN,Hybrid,N,NECT 17 LLC,CHICAGO,IL,60645,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",1382Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,PRIUS,2013,GREEN,Hybrid,N,CORNELL INC.,CHICAGO,IL,60630,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",3716Taxi,Taxi,41.8781,-87.6298
SURRENDER,TOYOTA,PRIUS,2013,WHITE,Hybrid,N,CH. TAXI I CORP.,CHICAGO,IL,60641,DIS-AFFILIATED,Owner Manager,1555Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,PRIUS,2014,GREEN,Hybrid,N,NECT 34 LLC,CHICAGO,IL,60645,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",861Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,CAMRY,2014,WHITE,Hybrid,N,PERM HACKING CORP.,CHICAGO,IL,60640,EXPIRED AFFILIATION,Owner Manager,6711Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,CAMRY,2012,WHITE,Hybrid,N,GREY GOOSE CAB CO.,CHICAGO,IL,60656,DIS-AFFILIATED,Owner Manager,3002Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,N,KING CHICAGO INC,CHICAGO,IL,60656,Flash Cab Co,Owner Manager,6603Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,PRIUS,2013,WHITE,Hybrid,N,PADI INC,CHICAGO,IL,60641,DIS-AFFILIATED,Owner Manager,2140Taxi,Taxi,41.8781,-87.6298
SURRENDER,TOYOTA,CAMRY,2014,WHITE,Hybrid,N,3085 TAXI CORP.,CHICAGO,IL,60659,DIS-AFFILIATED,Owner Manager,3085Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,PRIUS,2018,WHITE,Hybrid,N,"ARSLAN TRANS, INC.",CHICAGO,IL,60659,DIS-AFFILIATED,Owner-Operator,1902Taxi,Taxi,41.8781,-87.6298
SURRENDER,NISSAN,ALTIMA,2011,WHITE/BLUE/STRIPES,Hybrid,N,J J B B INC,CHICAGO,IL,60646,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",6566Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,PRIUS,2017,RED,Hybrid,N,MILLENIUM CAB CORP,CHICAGO,IL,60630,INDEPENDENT3,Owner-Operator,1401Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,RAV4,2021,GRAY,Hybrid,N,HARMONY CAB LLC,CHICAGO,IL,60620,Independent1,Owner-Operator,5065Taxi,Taxi,41.8781,-87.6298
VIOLATION,NISSAN,ALTIMA,2011,WHITE,Hybrid,N,"SKYLINE TAXI, INC",CHICAGO,IL,60646,DIS-AFFILIATED,"Cab Management Group, Inc.",365Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,CAMRY,2017,YELLOW,Hybrid,N,TAXI MEDALLION GROUP LLC SERIES 27,CHICAGO,IL,60618,Yellow Cab Association,Owner Manager,4814Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,CAMRY,2014,BLUE/WHITE,Hybrid,N,MEDALLION FUNDING CHICAGO CORP II,CHICAGO,IL,60641,Sun Taxi Association Inc,"Sun Financial Services, Inc.",904Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,CAMRY,2020,WHITE,Hybrid,N,ALBOZ TRANS INC,CHICAGO,IL,60659,Independent1,Owner-Operator,1429Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,RAV4,2018,WHITE,Hybrid,N,MARHAM INC,CHICAGO,IL,60656,Flash Cab Co,Owner-Operator,953Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,SIENNA,2024,BLUE/WHITE,Hybrid,Y,GIGI 123 INC,CHICAGO,IL,60641,Sun Taxi Association Inc,Owner-Operator,1118Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,CAMRY,2010,WHITE,Hybrid,N,MADISON TAXI CORP.,CHICAGO,IL,60656,DIS-AFFILIATED,Owner Manager,5969Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,CAMRY,2014,WHITE,Hybrid,N,IMC CAB CORP,CHICAGO,IL,60641,DIS-AFFILIATED,Owner Manager,5276Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,RAV4,2019,WHITE,Hybrid,N,"SOHON TRANS, INC",CHICAGO,IL,60659,City Service Taxi Association,Owner-Operator,6626Taxi,Taxi,41.8781,-87.6298
ACTIVE,FORD,ESCAPE,2012,WHITE,Hybrid,N,NYREN INC,CHICAGO,IL,60656,Flash Cab Co,Owner-Operator,3886Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,CAMRY,2013,WHITE,Hybrid,N,CHICAGO MEDALLION EIGHT LLC.,CHICAGO,IL,60612,EXPIRED AFFILIATION,Owner Manager,6430Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,SIENNA,2024,WHITE/STARS/STRIPES,Hybrid,Y,SUIFAN INC,CHICAGO,IL,60656,American-United Cab Assn,Owner Manager,483Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,PRIUS,2017,GRAY/WHITE,Hybrid,N,MAKENA INC,CHICAGO,IL,60645,Choice Taxi Association Inc,Owner Manager,1787Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,CAMRY,2010,WHITE,Hybrid,N,ZO HACKING CORP,CHICAGO,IL,60641,DIS-AFFILIATED,Owner Manager,68Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,PRIUS,2013,WHITE,Hybrid,N,TRI STATE CAB CORP.,CHICAGO,IL,60641,DIS-AFFILIATED,Owner Manager,6903Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,CAMRY,2013,BLUE/WHITE,Hybrid,N,K BAKALOV CAB CO.,CHICAGO,IL,60641,Sun Taxi Association Inc,Owner Manager,2168Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,PRIUS,2013,WHITE/BLUE/STRIPES,Hybrid,N,GSJ TAXI CO.,CHICAGO,IL,60646,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",1434Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,PRIUS,2014,ORANGE,Hybrid,N,U CAB INC,CHICAGO,IL,60641,WOLLEY TAXI,Owner Manager,6196Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,CAMRY,2010,WHITE,Hybrid,N,ARYA RIDE INC.,CHICAGO,IL,60625,DIS-AFFILIATED,Owner Manager,2708Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,PRIUS,2016,WHITE,Hybrid,N,BROWN EYES CAB CORP.,CHICAGO,IL,60616,EXPIRED AFFILIATION,Owner Manager,6918Taxi,Taxi,41.8781,-87.6298
VIOLATION,NISSAN,ALTIMA,2011,WHITE,Hybrid,N,TENNIS TAXI LLC,CHICAGO,IL,60630,DIS-AFFILIATED,Owner Manager,98Taxi,Taxi,41.8781,-87.6298
VIOLATION,NISSAN,ALTIMA,2011,WHITE,Hybrid,N,TESLA TAXI LLC,CHICAGO,IL,60630,DIS-AFFILIATED,Owner Manager,6385Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,PRIUS,2012,WHITE,Hybrid,N,RED CARDINAL CORP.,CHICAGO,IL,60659,DIS-AFFILIATED,Owner-Operator,817Taxi,Taxi,41.8781,-87.6298
VIOLATION,FORD,ESCAPE,2010,GREEN,Hybrid,N,ARIES TAXI CAB INC,CHICAGO,IL,60645,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",6871Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,CAMRY,2013,WHITE,Hybrid,N,ODYSSEY CAB CO,CHICAGO,IL,60656,DIS-AFFILIATED,Owner Manager,3671Taxi,Taxi,41.8781,-87.6298
SURRENDER,TOYOTA,SIENNA,2024,WHITE,Hybrid,Y,GRANDPASS EXPRESS INCORPORATED,CHICAGO,IL,60656,Flash Cab Co,Owner-Operator,4946Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,CAMRY,2013,WHITE/BLUE/STRIPES,Hybrid,N,CHICAB TWO INC,CHICAGO,IL,60646,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",2163Taxi,Taxi,41.8781,-87.6298
SURRENDER,TOYOTA,PRIUS,2012,SILVER,Hybrid,N,T & M TAXI CO,CHICAGO,IL,60612,INDEPENDENT3,Owner-Operator,6339Taxi,Taxi,41.8781,-87.6298
VIOLATION,FORD,C-MAX,2013,BLUE,Hybrid,N,SANTORINI CAB CORP.,CHICAGO,IL,60630,NORTHSTAR AFFILIATION,Star North Management LLC,2796Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,CAMRY,2013,CREAM/BLUE,Hybrid,N,BOLIVARD CORPORATION,CHICAGO,IL,60641,Blue Diamond Taxi Affil Inc,Owner Manager,1252Taxi,Taxi,41.8781,-87.6298
SURRENDER,FORD,C-MAX,2014,BLUE,Hybrid,N,TRIBECA CAB CORP,CHICAGO,IL,60630,NORTHSTAR AFFILIATION,Star North Management LLC,6111Taxi,Taxi,41.8781,-87.6298
VIOLATION,FORD,ESCAPE,2012,WHITE,Hybrid,N,TEL AVIV CAB CORP.,CHICAGO,IL,60616,DIS-AFFILIATED,Owner Manager,3839Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,CAMRY,2014,WHITE,Hybrid,N,NEW MILLENNIUM INC #III,CHICAGO,IL,60646,DIS-AFFILIATED,Owner Manager,1993Taxi,Taxi,41.8781,-87.6298
